,price,time
2023,32854.6,2021-07-13 00:05:02.631
2063,32854.6,2021-07-13 00:05:24.238
2104,32854.6,2021-07-13 00:05:46.556
2144,32916.1,2021-07-13 00:06:08.371
2180,32933.6,2021-07-13 00:06:28.394
2221,32939.5,2021-07-13 00:06:45.760
2260,32929.0,2021-07-13 00:07:11.588
2280,32932.25,2021-07-13 00:07:23.213
2322,32941.75,2021-07-13 00:07:45.564
2361,32942.85,2021-07-13 00:08:02.611
2401,32942.5,2021-07-13 00:08:22.972
2442,32930.0,2021-07-13 00:08:43.343
2483,32932.1,2021-07-13 00:09:03.696
2502,32905.75,2021-07-13 00:09:24.051
2543,32897.5,2021-07-13 00:09:45.793
2582,32912.5,2021-07-13 00:10:08.496
2623,32916.0,2021-07-13 00:10:30.256
2665,32927.75,2021-07-13 00:10:45.834
2686,32924.45,2021-07-13 00:11:03.571
2732,32932.0,2021-07-13 00:11:28.384
2773,32934.0,2021-07-13 00:11:45.771
2813,32947.85,2021-07-13 00:12:12.381
2831,32946.0,2021-07-13 00:12:23.261
2871,32947.85,2021-07-13 00:12:45.235
2912,32946.25,2021-07-13 00:13:07.347
2953,32923.85,2021-07-13 00:13:29.593
2993,32924.75,2021-07-13 00:13:47.148
3034,32940.5,2021-07-13 00:14:13.662
3054,32940.75,2021-07-13 00:14:24.589
3094,32938.0,2021-07-13 00:14:45.754
3133,32949.25,2021-07-13 00:15:08.536
3173,32970.0,2021-07-13 00:15:30.599
3213,32961.05,2021-07-13 00:15:45.738
3233,32965.8,2021-07-13 00:16:02.388
3270,32916.75,2021-07-13 00:16:24.362
3311,32898.35,2021-07-13 00:16:45.729
3352,32900.2,2021-07-13 00:17:02.397
3393,32888.5,2021-07-13 00:17:22.584
3433,32876.25,2021-07-13 00:17:42.963
3453,32891.6,2021-07-13 00:18:02.608
3495,32916.65,2021-07-13 00:18:25.623
3536,32921.25,2021-07-13 00:18:44.234
3578,32921.35,2021-07-13 00:19:02.433
3619,32918.95,2021-07-13 00:19:24.950
3640,32920.5,2021-07-13 00:19:42.586
3681,32908.6,2021-07-13 00:20:02.557
3720,32934.55,2021-07-13 00:20:26.219
3762,32921.5,2021-07-13 00:20:45.820
3803,32922.95,2021-07-13 00:21:02.436
3826,32928.25,2021-07-13 00:21:23.029
3866,32934.75,2021-07-13 00:21:45.408
3907,32934.85,2021-07-13 00:22:02.428
3947,32931.95,2021-07-13 00:22:25.120
3986,32933.0,2021-07-13 00:22:48.888
4005,32932.2,2021-07-13 00:23:02.428
4045,32908.0,2021-07-13 00:23:25.285
4084,32897.25,2021-07-13 00:23:47.266
4124,32895.35,2021-07-13 00:24:02.433
4165,32919.1,2021-07-13 00:24:30.746
4185,32913.85,2021-07-13 00:24:42.572
4224,32882.25,2021-07-13 00:25:02.512
4262,32877.25,2021-07-13 00:25:26.442
4302,32857.25,2021-07-13 00:25:45.760
4342,32874.8,2021-07-13 00:26:02.398
4365,32847.85,2021-07-13 00:26:23.058
4411,32862.8,2021-07-13 00:26:43.205
4453,32863.2,2021-07-13 00:27:02.486
4494,32845.75,2021-07-13 00:27:23.902
4515,32859.5,2021-07-13 00:27:42.552
4554,32860.25,2021-07-13 00:28:02.497
4596,32869.45,2021-07-13 00:28:26.655
4637,32872.25,2021-07-13 00:28:45.758
4678,32869.55,2021-07-13 00:29:02.522
4719,32887.55,2021-07-13 00:29:30.756
4740,32888.3,2021-07-13 00:29:43.660
4781,32884.85,2021-07-13 00:30:02.593
4822,32870.1,2021-07-13 00:30:27.505
4861,32847.25,2021-07-13 00:30:45.743
4900,32835.0,2021-07-13 00:31:02.646
4920,32834.0,2021-07-13 00:31:22.527
4965,32832.0,2021-07-13 00:31:45.728
5005,32839.75,2021-07-13 00:32:02.383
5045,32836.15,2021-07-13 00:32:23.678
5065,32836.15,2021-07-13 00:32:42.469
5105,32838.4,2021-07-13 00:33:02.357
5147,32836.3,2021-07-13 00:33:28.543
5187,32834.65,2021-07-13 00:33:45.744
5227,32831.55,2021-07-13 00:34:02.349
5246,32833.4,2021-07-13 00:34:22.549
5286,32836.9,2021-07-13 00:34:42.904
5326,32835.65,2021-07-13 00:35:02.677
5366,32840.4,2021-07-13 00:35:29.670
5406,32851.2,2021-07-13 00:35:47.391
5423,32839.75,2021-07-13 00:36:02.379
5460,32850.85,2021-07-13 00:36:23.254
5502,32855.85,2021-07-13 00:36:45.546
5542,32858.35,2021-07-13 00:37:02.713
5583,32868.3,2021-07-13 00:37:26.251
5622,32869.3,2021-07-13 00:37:46.602
5641,32871.55,2021-07-13 00:38:02.420
5679,32869.05,2021-07-13 00:38:25.243
5716,32872.0,2021-07-13 00:38:45.753
5754,32885.1,2021-07-13 00:39:02.407
5794,32889.85,2021-07-13 00:39:28.559
5814,32886.0,2021-07-13 00:39:42.532
5854,32889.75,2021-07-13 00:40:04.614
5892,32870.35,2021-07-13 00:40:26.542
5931,32872.35,2021-07-13 00:40:47.407
5971,32875.2,2021-07-13 00:41:02.605
5992,32872.35,2021-07-13 00:41:22.741
6029,32888.25,2021-07-13 00:41:43.343
6069,32888.25,2021-07-13 00:42:02.401
6108,32888.25,2021-07-13 00:42:27.313
6148,32888.25,2021-07-13 00:42:45.738
6189,32888.25,2021-07-13 00:43:02.558
6209,32888.25,2021-07-13 00:43:22.702
6248,32917.35,2021-07-13 00:43:44.245
6286,32915.2,2021-07-13 00:44:02.426
6326,32836.75,2021-07-13 00:44:24.205
6366,32871.35,2021-07-13 00:44:44.582
6406,32878.5,2021-07-13 00:45:02.484
6426,32904.5,2021-07-13 00:45:23.398
6466,32901.25,2021-07-13 00:45:45.398
6506,32902.2,2021-07-13 00:46:02.630
