,price,time
4550,33019.85,2021-07-13 01:27:02.454
4592,33014.75,2021-07-13 01:27:30.242
4634,33024.75,2021-07-13 01:27:46.281
4655,33043.25,2021-07-13 01:28:02.499
4697,33020.5,2021-07-13 01:28:25.441
4749,33029.6,2021-07-13 01:28:46.259
4767,33045.8,2021-07-13 01:29:02.484
4807,33050.5,2021-07-13 01:29:26.296
4848,33055.1,2021-07-13 01:29:46.291
4889,33070.35,2021-07-13 01:30:02.764
4930,33036.0,2021-07-13 01:30:24.657
4950,33032.85,2021-07-13 01:30:43.512
4991,33033.25,2021-07-13 01:31:02.592
5031,33034.75,2021-07-13 01:31:27.222
5069,33032.85,2021-07-13 01:31:47.844
5106,33037.75,2021-07-13 01:32:02.644
5147,33036.75,2021-07-13 01:32:24.650
5168,33037.1,2021-07-13 01:32:42.571
5209,33024.85,2021-07-13 01:33:02.616
5250,33011.25,2021-07-13 01:33:26.526
5291,33011.75,2021-07-13 01:33:46.275
5333,33029.75,2021-07-13 01:34:02.657
5372,33014.5,2021-07-13 01:34:23.557
5393,33040.25,2021-07-13 01:34:43.666
5434,33036.25,2021-07-13 01:35:02.651
5475,33021.5,2021-07-13 01:35:27.612
5516,33035.85,2021-07-13 01:35:47.895
5556,33020.85,2021-07-13 01:36:02.685
5577,33021.0,2021-07-13 01:36:22.617
5618,33019.9,2021-07-13 01:36:44.708
5658,33036.15,2021-07-13 01:37:02.680
5697,33044.85,2021-07-13 01:37:28.405
5738,33029.8,2021-07-13 01:37:46.270
5780,33035.5,2021-07-13 01:38:02.565
5800,33029.75,2021-07-13 01:38:23.422
5841,33029.85,2021-07-13 01:38:45.481
5882,33029.6,2021-07-13 01:39:02.571
5923,33029.35,2021-07-13 01:39:29.619
5963,33035.5,2021-07-13 01:39:51.204
5982,33044.05,2021-07-13 01:40:02.442
6023,33046.4,2021-07-13 01:40:24.490
6063,33046.9,2021-07-13 01:40:46.257
6104,33048.75,2021-07-13 01:41:02.548
6146,33021.35,2021-07-13 01:41:23.440
6187,33037.15,2021-07-13 01:41:46.278
6208,33028.35,2021-07-13 01:42:02.722
6249,33037.0,2021-07-13 01:42:25.538
6288,33041.8,2021-07-13 01:42:46.279
6329,33069.6,2021-07-13 01:43:02.685
6370,33046.5,2021-07-13 01:43:31.288
6391,33035.15,2021-07-13 01:43:42.486
6432,33038.75,2021-07-13 01:44:02.663
6473,33037.85,2021-07-13 01:44:26.671
6514,33032.25,2021-07-13 01:44:46.683
6555,33053.0,2021-07-13 01:45:02.674
6596,33051.25,2021-07-13 01:45:25.590
6615,33054.75,2021-07-13 01:45:43.575
6656,33070.4,2021-07-13 01:46:02.690
