,price,time
5288,33190.0,2021-07-13 03:32:46.361
5310,33221.8,2021-07-13 03:33:02.736
5352,33192.9,2021-07-13 03:33:24.475
5395,33211.65,2021-07-13 03:33:46.394
5437,33191.8,2021-07-13 03:34:09.394
5481,33200.85,2021-07-13 03:34:31.381
5523,33211.55,2021-07-13 03:34:42.824
5542,33217.85,2021-07-13 03:35:02.587
5585,33191.3,2021-07-13 03:35:23.546
5628,33195.2,2021-07-13 03:35:43.905
5671,33190.75,2021-07-13 03:36:10.692
5713,33179.1,2021-07-13 03:36:31.419
5734,33184.0,2021-07-13 03:36:43.379
5777,33174.25,2021-07-13 03:37:02.522
5820,33202.25,2021-07-13 03:37:27.616
5860,33186.0,2021-07-13 03:37:46.752
5903,33175.0,2021-07-13 03:38:02.552
5946,33173.25,2021-07-13 03:38:27.977
5967,33148.5,2021-07-13 03:38:44.354
6010,33156.0,2021-07-13 03:39:02.764
6053,33123.6,2021-07-13 03:39:28.506
6095,33117.6,2021-07-13 03:39:46.388
6138,33116.65,2021-07-13 03:40:09.762
6160,33109.25,2021-07-13 03:40:23.432
6201,33108.9,2021-07-13 03:40:45.634
6244,33100.25,2021-07-13 03:41:04.015
6287,33095.75,2021-07-13 03:41:29.668
6329,33096.0,2021-07-13 03:41:46.394
6360,33111.35,2021-07-13 03:42:02.770
6401,33116.55,2021-07-13 03:42:29.204
6444,33109.35,2021-07-13 03:42:42.482
6485,33095.55,2021-07-13 03:43:02.546
6504,33118.25,2021-07-13 03:43:24.439
6546,33116.5,2021-07-13 03:43:46.387
6588,33116.35,2021-07-13 03:44:03.383
6629,33156.25,2021-07-13 03:44:30.378
6671,33157.1,2021-07-13 03:44:46.456
6692,33138.2,2021-07-13 03:45:03.676
6733,33151.85,2021-07-13 03:45:25.236
6775,33162.25,2021-07-13 03:45:46.383
6814,33174.0,2021-07-13 03:46:06.272
