,price,time
4052,33133.1,2021-07-13 02:22:02.660
4092,33132.95,2021-07-13 02:22:27.828
4113,33131.8,2021-07-13 02:22:43.495
4154,33123.5,2021-07-13 02:23:05.259
4196,33107.0,2021-07-13 02:23:27.612
4237,33103.25,2021-07-13 02:23:46.350
4278,33107.35,2021-07-13 02:24:09.586
4299,33110.15,2021-07-13 02:24:22.597
4340,33111.45,2021-07-13 02:24:44.321
4381,33110.9,2021-07-13 02:25:06.338
4420,33115.8,2021-07-13 02:25:28.342
4462,33116.05,2021-07-13 02:25:50.642
4503,33120.25,2021-07-13 02:26:03.346
4524,33113.05,2021-07-13 02:26:23.636
4565,33113.25,2021-07-13 02:26:42.506
4612,33108.45,2021-07-13 02:27:02.863
4655,33100.0,2021-07-13 02:27:23.215
4676,33097.5,2021-07-13 02:27:43.298
4717,33093.9,2021-07-13 02:28:02.534
4760,33095.4,2021-07-13 02:28:27.471
4803,33095.15,2021-07-13 02:28:46.358
4845,33090.55,2021-07-13 02:29:05.231
4889,33090.6,2021-07-13 02:29:25.582
4910,33090.25,2021-07-13 02:29:44.527
4953,33077.25,2021-07-13 02:30:02.795
4995,33084.4,2021-07-13 02:30:26.863
5036,33085.25,2021-07-13 02:30:46.391
5079,33085.85,2021-07-13 02:31:03.404
5101,33103.3,2021-07-13 02:31:23.600
5143,33111.0,2021-07-13 02:31:45.298
5191,33095.25,2021-07-13 02:32:10.581
5232,33091.6,2021-07-13 02:32:31.355
5253,33091.45,2021-07-13 02:32:43.250
5294,33094.0,2021-07-13 02:33:03.810
5334,33093.0,2021-07-13 02:33:27.391
5376,33106.5,2021-07-13 02:33:46.353
5418,33108.75,2021-07-13 02:34:02.766
5459,33126.5,2021-07-13 02:34:33.370
5480,33122.5,2021-07-13 02:34:44.519
5521,33118.6,2021-07-13 02:35:03.829
5563,33125.5,2021-07-13 02:35:28.280
5599,33121.85,2021-07-13 02:35:48.421
5641,33111.0,2021-07-13 02:36:12.532
5662,33119.5,2021-07-13 02:36:23.637
5703,33119.4,2021-07-13 02:36:45.599
5744,33121.75,2021-07-13 02:37:04.238
5785,33124.0,2021-07-13 02:37:24.592
5826,33142.1,2021-07-13 02:37:44.943
5868,33142.0,2021-07-13 02:38:02.909
5889,33149.5,2021-07-13 02:38:24.690
5930,33150.5,2021-07-13 02:38:46.445
5972,33140.25,2021-07-13 02:39:07.594
6011,33135.8,2021-07-13 02:39:27.976
6032,33136.75,2021-07-13 02:39:42.602
6073,33144.35,2021-07-13 02:40:04.354
6115,33147.0,2021-07-13 02:40:26.402
6157,33129.6,2021-07-13 02:40:48.454
6198,33129.85,2021-07-13 02:41:02.549
6238,33116.75,2021-07-13 02:41:30.084
6259,33113.25,2021-07-13 02:41:43.648
6300,33133.5,2021-07-13 02:42:05.546
6335,33137.6,2021-07-13 02:42:27.377
6377,33140.35,2021-07-13 02:42:46.366
6417,33144.1,2021-07-13 02:43:02.765
6459,33149.4,2021-07-13 02:43:32.390
6480,33149.15,2021-07-13 02:43:44.705
6519,33140.45,2021-07-13 02:44:02.768
6561,33156.35,2021-07-13 02:44:28.402
6602,33154.5,2021-07-13 02:44:43.744
6644,33154.1,2021-07-13 02:45:02.617
6665,33164.85,2021-07-13 02:45:23.389
6706,33154.35,2021-07-13 02:45:45.214
6748,33146.75,2021-07-13 02:46:03.561
